Block Number,Transaction Hash
12546,49d8081655c4407d46d1e2984b3abce630d1f11484a95e80a2804decbf6d0f7b
12117,4a34f6960326807c06d5a748d2de916f6be7835d4d2f53bae29deb7dfda999cd
35869,4a41b90e71e37fa5343454c18e3750112d2c5b7dfaf564fdaca007f0a26ed467
40852,4a41df22aee5a84874e71be37f60cb2ce2f6310b997f3bc7152baf284ef00f52
19726,4a6722ab58ce30d72ccd5efbbbab972ba28786dff1d003a28f6de987ce23fef8
12993,4a7ef5bf218178a0553a3c6354b035a3cc482115e0b06c438301c49ef1a31266
40992,4a94bd782a29e4c73169750958015a2dc864617c82861bfcc2f9c98e58707f01
14167,4a9825a4798339155ddb211af569c1bd325e15e4277b5a84b059ffc906677685
11889,4ab34d1e2b40ede01e3549600aa0e35a03ae752a6fa5ff9872b411df63374b97
40882,4ace4cd7400268314d20eb5175c39a146c7f5f5bec552610d41d24ba987f9d8b
13051,4ae0167815c53b945d46973e8b9264d4dafe8fd5dd2e8240d8ccb1c4d3fc9f3a
16002,4ae0491bae6927fac9f99bcfb3ad85ba206a3b336e1c9f69941a0cc096f2b87e
12196,4b1702fa0c32285e04214b273586cb35b5744036f7b3c422dac6a7b482daf935
11973,4b25b33b79796c77c15e1ec0c6048304f1d373d47795e5424abb064592c508b3
26787,4b32ec769a6d31af991754c9f68db1d7b94a0521a6b8506f41d2cbb861fb0ea8
18717,4b485c0218be1e014f6065b8aa4dde7c459383008e94c65311476ca2caeb12d9
33797,4b5250dec03a1e84327480a022cf5cb610bbff42580a7ecd5d34cdd3cc80dc9a
41226,4b56537108af53522112d7f705cdd1acdde7dca31a598187b6a1c4af81c0c57b
47665,4b63ab2bfaede129690dbff24d33ea017941b76e176283cec9bb650bcce3f53f
18251,4b86729e0aad63f374c1b705f233d08caca13b87f6c9e5c28304c39828eb0a44
40912,4b906a6a8826d2d412294cb14fc736c4f294d85ebe89c102c85372edabfe70d4
26788,4ba82efb3658d30e50f2b232f899fb5e2d4b98f63acdae36d9e991fedb8fbeb2
40968,4baa586a3f2aebf51529ed2e9f2825efbdf91a48116fb22b106f545eddf0b4e4
40966,4bb412253d2126b77b35fb15c558ecfd8d3f7893171e2503652b761bdb415ac8
39562,4be04094e9c2b19a9084acd2182dd5668dd24c3e21fc02865905b9f4bcffe685
18887,4be947199003ba3c0b922b64213555b426dfd876c08dd1b9910decdef495bc6e
12013,4c6bbe25bfcf8458a5edf657b7c1d3cef3af6c572781315786d3f18fdac5187e
36446,4ca460f3b0870455550cb0d3c187d24d6bcc1315232cc0aa7c718ddbbdc44cca
18915,4ce762d4e3d3f0891e4662c3ca71209c7a26fd5f6ccbd6aa72334e69f8e0a50c
43960,4d329c82231fc106ff65ae2f10db0201b7014cefdeb3f11cc91748470326afc9
13827,4d42d1aa418c49e2d48a83e5981128f3e3a26b82c474f9d87b32314ac90c289a
18895,4d7973f1d4cb9549a4c4cab29288ca0c2a68348d404ee0fe4a2b9ee62f6533ba
41672,4d865fc738c36fc3272e3cf050643442593e6b5783da0cd6031e0e2325cd498a
16059,4d8fd5fd4c4ce3bc3c51a97c8dd50c867ed8f8d97cfcddbd4da8d00245b49531
38467,4dc8eb2ebf93f1aad83754514fd14f9255da330ad082f6286359bc92953e0a20
12748,4e0b27948f554ddf116c5eeca095b1b3d842536ac2e94b1d59c93907d49ec954
36482,4e11e2510d1dfaac69dcc4ac6b7dd5b27ba83a6d69231a561269e932141b3755
16618,4e2acbee6e4cd7dc9860a395f501fdc2049e673e3de505e95e02df0ff43c004e
11999,4e3bcc75d16c64dd1834a414ff4da477e42c36a80f23672fbe6664cb2254ed09
13634,4e685d49573f1cc3a3568d6bafc658021e0f870336a33e5dede8ea339816bd6c
32416,4e9be9d362a01cb7e8f738bfb19e6720bf33744b24d5a0c00740ad773474ced8
21222,4ebac71fda26e1328bb4cb4d65495ed6e46e255940ca1a171d53699a760b9dfc
12814,4ec4ef8407deb2dd2d9d1c6280abc24a00fd026bbd4c47cb5c435f630f0a01ce
47659,4f03d6ddbe7e0be0f549b0e1815ec22e7010e96b7a3a0c43966b1acfbf63caa5
11991,4f253959c9a1e7ece0faeef80241b7886062a772b5d9b472ce1697eca60da4ee
32308,4f8313f121d8780fda3051c46f49c2197078cfd2ec936e297469b31297797de7
49705,4f8340fbe07dd35c791b296673cc4264d71cb1fbec58e6570f87dc42450f3832
15348,4fa4c04d65ea18b0de0751a44c2a58f745b30c8f0966d66e4ef40894e7bc5aac
12925,4fbbfb264bf27c8a25de9be590ebf674408b253e12856b4f1f832a74d57eed94
43896,4fceb76575b95627f560e79591b1598a27d2dd9ef844d973058d547e4d698321
47053,4fe44641fe6c4903d9b7b605c5867c81a89554b09fd53d26974288d71e2c8420
43923,50060069142560ddd2ad8d7f12bdb07b0bc4f5fa2a98de3731cdc539d6d0ce30
12436,50146afbc09c9a24a23ba6d78773937efca80f8c1c14a1f76318052c61ca4384
43959,508a7b67cb5f2ae56892ecb2995221743fb37062bb613d5be5d53c85b6508ab7
12089,50ef1cfb5eeccef01e915c352b94d76545afe510f57827c8919532a9d0bbe1fd
12297,511c5ffd3146e7e49220eec3a152fcc32f9921ae22107ab66a60f3721958eac2
12198,512818ccaf2dccd75ec564b957dabd21ca58da93b903a5d8772a191ebb61a8cc
14270,513d9a90ba43ebc56f909ed22ac46fbdb9b3d3932bc9813dad39b227d35168e3
19025,51458d833ac0ccde0bf35afd431050e36e1d3437bbbbcce2445cc60ecf64ff8e
35931,515c80fa88dbc05a9fb5a9b1125a88e1adb1e339673d7c244a51e452f7dca96a
17113,516f04e2ca7365e2a62ca195365ee5fc6559d39cc5880814cf5d0f3912c7af43
19143,51d004e580152f734e40126cf2cd1bd93d204807631f4cd8f15ce4358db70b10
10793,51f6039234cc59ca55380320e2db40f876ffe761f815d7fe151bb9530b515b8d
18971,520d4d4e1621f219f7c331400e4ebe57149b4236bc4a51b024549a5d0d776349
13333,520f083a12b222aef9b5b570769916996ffaef3d41cb120c6f801e61d7f496d0
12205,52651a382241d4aa656ccc6754e249245ed6727d98b6004030f7b46ad49341d0
32402,526f94e8f5513013d4f990ad787f6c8d99a8b3294beee2788c919da1f63a1e0b
21950,527a2b78639a8b472bf870a6f6e99f82fce9d9b065de2e8ba1cf8c9544da0adb
13271,527b15488eed9043cf23de87c571808eed021a719b92770f558b7f7dd5dea518
18006,5293b7f8b03ea953af1323f697c158249022ec9ea6ddacc00e8bfcf7bcdd8296
13202,52a4c10a6c36b9fd4a24bcdf193e9ed47362a5c797492300a3edef6b43545067
42543,52b584f4c99b6ec7edd4f9dd8a0e37c18f05992a536aa5c8672941446c225d50
17820,52bdeb0834494177496f6e03f698ff95a4eeec49d6234f7631be41c58c6ffc8c
43949,52cc93c7be44311b4a3ed7bea21c8532b3028a10cd85718e4f034b3c43c6ef3b
16261,52dee6d60cd5e2903cbc7aa870c35dabe93c84cdd80134e2ba21da6fdbf85a3c
40677,5311457b14f895372b2be45f7ca4315f0723ad39950ef83df60d8459f510a2fa
18845,532fa629ca8d043e5d185e74b5b97d865cca7199e00b9cd5a53c2eeb151cc36b
40886,5347e00dc3f09a36fc14f538a1d6394c89ceb2224c49870f94d35a9c1780c7c6
19093,5359181cc971590bbeea44d9ccab69b8c880cab7173d65ca01d829a98ee804dd
40158,537fae4c73dc3ffdb233ce2435b3d3fd89e18f0a4944dcd0301c4da1da842b74
19996,5391ca6136bd0b541aa631ae6d7129cc1fc89723c7973d88e95e00756c4ac461
48145,53a52a406858f0ee9ca056215848759badb6375c5f95546b72fb9fc8b0ec6b30
18069,53a538f9e69fc9fccc3bfa585ff6ebafdef2144eca01efdf8b807faebc3d60fa
12494,53af6357f5f4e6c2733fbe7f35f1c9f3177f0f34f55a3bb862dfb9ea77e31460
18169,53e10d33174f524a484a0522b978f63f1729990aebf1ec63fa096fe7e24801ce
11344,541fd1af2308e606b2ba14716ed8de8e48649118a09815714028357396fff560
41910,542d6770f7303a502724e6ab03b2b6da0b70b2f6ba168d97418afb7e96d336ff
44179,54973a7292690a6954afbf129256483a37626b2498629f0abdc428a4ae6d92ef
12001,54f7b0015b6fc218591fd08f15bf401134dab59c08aba029e57c343a5f623d48
19514,54f8c6d24dce79c9d2a04000aa19c5b082f0393c871801bd9394597fe110c02d
11880,554167f934791aa70bf867b25129776680000dde2503527b6353b0d4d4aa24a8
27770,556c8207e9b481e865e538ef4976c3e8e1affe5c7cb3026a0ce6c3efee45f050
12431,558c2a37ca2d914f1dc5baff78c83a147d6f27bcd45eb753e3ac46817988abb4
11908,55b4d29f6657446145a97f4c4a3bc9cf396b4fc020bcadfbb217f3690aec18e9
44085,55da0f227ef77c5516ca618a5cc27a8e9d601fd89ee2f1da769cd405970974cf
46202,56113c58ec1615704911108a90fbb905efcbed32c6beb2242fdf70372313e4bd
48136,5614bb8cc1069df0fe156a4a7a4cec4d0babbda394b0cf71eaf4e1f983a380ce
30243,5635992eab8cb2c9aeb0f04ee43c84c564fdc3dbf873cf292cf26c6d59a4f58f
18477,5639fecc445229416da753d044fa714ee51c3b89dab838d17fba9580f9855e34
12024,566e4b6201673ad8ba6f1af82473686e1690d15dbd645c5c5acd881ae6e83a06
40964,56907d089e0add3ef9214d26edf1218691eb65bf728ec3e11e8c1ab03d261323
38596,569d5d41817afa5573ef69a9f7865e38bb13a8f9c2beee005c9ea7476239fb18
47959,570e8fcb4c684988cbb6a5ce41c2f55d89090171df6a7482d3e85050e919d73f
40997,571521bc7e3b14c084800d73061e9b2af2eef5cd98ec4e47be754acb80cb1526
47068,571706237f542fab4313f349c1e2f1e9b73bb89d9d64707aa12155bbe61ebda3
40906,573f15993dfe65415fc07ff4ac023b35678b76369f3f2ac3bbe2a8169b321572
47028,57556bc60e9921cffa72cddf7f0bb033b1f3ed022e01331a1d666f451deeb20a
46251,57782c52630f6ad903433bfbd85c6c4e2c3ec479ebbcb3ed685dce16c58f6cf1
47876,57e57409615aa4817e2b0f3d39ee9071e575dac182e577e26cc56e10e1be5c67
31264,5800eb2ec5a3eb4ef52c695c078932b1c5b8a0e318d40befcc2a81da9891ac64
40915,58548fe642d94bc91a70a9f3ae7fe0a014f400befd46fa39bb36c7cf4154757a
11987,5891074217f2649c46e364342a0890beeee88248a9200f3f373738271903794a
12042,58e55bd9b669c5f4ce75c45145b9b4929b4dc78f06c470b528cd6db20897a12e
14731,5903a6f33850bbfb8a3cf127429c51eec96ffec794920508807fa4567f26144c
33294,5911af7bd7bbe6d20d2641a4029185698c8898222aba6f6b274acd7312250e79
12127,591767145a7ffc497c0331827e03ced75cf9fc111f3391882c9730710f441425
13787,5918278920f03c2a487d2ed64814e0ca1661c1f5a5e4c33f655689c2332fce2e
43944,5925381d96e3786cd27b805486199cc08c3548ff9a63dea0f72fe174da5de2c0
41430,592c9b7ccc2d2bce7b9ea1f079b3e3ea113d2f1ef352274f74d4f7a48d0b678c
40858,595216e86d42424716a3106c3f088d29ebfa051ce9ed91807c43f8693437d235
26885,5955e13c99a54e89c93ec1aac7f58dc55513fe464b2d4fbfc59a6f5308a0c375
40638,5978628c3959adb27c2f861fc23d1308a114f1eddb85a238d5ca50fd8b71ca71
19420,59804b7d2647f6c025a2cfd59a3109676712020d5e87efe174366c458bfaf750
11975,599b4f1dab346a9ddb124f32fa2e231a3fb1bf416968100ad418a68020545f62
41203,59a42f3dd3a36affab6b9da63a7aeb2deb480b76476c5bfefdb0c7164c2ce0f9
41012,59ae0b4eb17b80ab5298a652e3457344c12ae23a375ddcd8d24a8259dca1a3c9
26012,59ca07f189abd895505f48411702d2c4e915e2dcbbddf5d12a9dacbf29d916e8
46090,59cbc792340db356f25de59c8b9c61df34294c6317a3f5c4af92d959d358bcbf
41911,59e7e254a13917c4b46d4251f4d17793d9827c5c0b1a4f13a64a4a6490c77bb8
41043,5a172c5af6a4a27862df60b1c5d2d6f37a9a927085de1f8e8e58302a94281e9e
37779,5a365aba1ff6e8297af4f7171cb14c8516aea176ea4969f4cd152d2354eb91c0
35739,5a5368f0c27483d2ebc2202178dea85986e4cb6ab74407bfc68c8cbeb9c49248
47665,5a61af8e6cf86467ed30f87fdb1bda394e9e17a12b5167ceb0c5cc268e92b8fb
12306,5a6380c78e6b60d03bf5494caa7a046d56ddf98377de6d09de4a7836fc79d0d9
36223,5a88bf58489a39ad3e0975d7d79c381ac2e599d42427d8976ac536d319f30ad7
41020,5a8d07068c3d8ec2b76ae9e4264e07ce71a67d5d193b5b104c54ac5c9f6dcaca
40875,5adf28b9f274aee1784d9fd51a00e461315bfe7eb16fa5f48f88881103fffdb4
12057,5af4eac8eaea964f37290361d7e57062f815d152f5350ada0450d7d9a604bb13
18481,5afed0c0afb1e8084dcd9bbbb75ae497a07d99c2e046a3ef76c559a91106ce2a
4,5aff599f88b46d63742f35657e99391fdd6fe9eb36e2d9a6d4e388f8cb5861ce
13896,5b246ccaadb9a4cc228793211b943b6f9bebb0ad323bbd7cf4ae30e9a42abea8
37549,5b4d572bc4ed41dfdfc9ba6df872621fecd33e0c6b9b8636f271baf28a5f8c5d
43902,5b51f52871597a7fe2bfd9ed58105852668da2e6380fda34d45cc69fb97eb687
41829,5b5da718cb4231dc8831ed3d9dc4db25c6f8367725f4da3ce956ad9aeb1a2bf3
12864,5b7c375e8a5091e34d0adb3a12b5fd4406de0bead885dccd82693608feb6a6c9
47750,5bceb6b2d2a49a7e35e4836b898d3811a37f9541d0ff5eb5221846dad780a1e8
13358,5bd193566c4ac2ef7ddd446dd18b49e9e6ce277bbf975340206281f2c366d9a7
40281,5bd33feed4c3270b14c289b98b75838aaf3b1591c4340256d68f44bef98a01ed
41952,5c001d4bb4aaeebb4eda1072147e30dc14b912a23db2ed61de27dbbf6eca10a6
44083,5c3707b37f4ce50e56d68f0d5524a702e109ea069d503b0f85b13416b4e3806c
39943,5c715199af1c2dfdf724b66f6d812763b1a575111cbb2148a1fbcf73f38bac70
40855,5ca3746e30ac68555e066cb9b689091467bf559be5b5e161f05e8b7de8cbee53
22193,5cc7e112f7a5fa7bfb1ff8b20f45cc2c3304dbd24666da8b8132456b3300a2a0
46880,5ceb6fddb44fce40170ee06959b5fe7731e2d377c879f329bc3472f69149f8ca
12322,5d42c4a1f31d49e4df3bea145c050600336a76e0703d4c02b6358f8c7099e691
13668,5d57dc303dfe16daffd1727479702a7261c7560e08719138f33988e9926bbe1f
13641,5d628e3ba33d24a9d4763704370ae76ddca91da0b32eb6314343351842133b5a
31631,5d6695b610834a709aacd9a80cfffcd029a4fec92e63cd37f24a25da16576047
1,5d7aec165087634344a99aed55ca2426f7ae1e32c4000ba81043fec63afa5d7b
12609,5d83719115d3eedfbc154ddfbc79ad72a5a060384454787a9dc4da71ae3a1c14
41355,5de51961181ed2ff3f93a3928f681c8461dbedc38f33952170dfc21bca1b1c8c
25936,5dec639b2fabb797693ceba3b0a9d5c18c89b2fe15f3c2efc9bf43d72eafb88c
49722,5e096a34b4bdf406d7ae88979a559d2ff65c9a406f4251daeba89dbf0bdd9a78
11869,5e2da1c7e2fd86e2c2060bd69c1248d5e9923a0c8c0b926a601b7789b0da4070
31281,5e45ab21f159e4d1ec82c3b6ab9301d5279483b4ff5ab558fe9e6dea16bf42f9
11970,5e4bac4491a4e41aa0c2b0161f036acb19041245d9371ea01cbda015fd9b8de9
12119,5e970ac84a1d5826f25a7269d3b4a9e017466573ce6af870e1c704e7ecdceb08
12101,5ea0b3fe3d3529fd4bc37e06e2ccbc589f959b0118d4bd31df2dc0d5581fb344
14269,5ea6e1e62fc1563cb1ab17345c70124cdac3853d45ffa470921ac3cb97399001
35867,5eb6f9563075356bad338e51d6c8e1ee1078da6b83efda8d22a23b2d57ac9f12
36456,5ee7b5d35927565ecfd949f11cbbd6eaad6dffe2136d7478cbd8a168419386f1
18893,5f1a5e74d439b6e1560ccff1fa87f609ffc82f161109167c111517f3ce7a15eb
20682,5f58f75d212cab0de4658d11a92654c0a463e35e1fd70c98ad8e2e07a9c55a56
43406,5f5dcc9ac35f166170d2dab48dd55f468d0401e369c7e8b6324f82950044085d
27074,5fed4d96a7ee40d9d28794968bf2d062d65f375f933e35e6080d1aec859156a6
14834,60002a0b4fbef574684256059d36dee9640a8598390d8089af63a05345f2b739
15821,600d2e626dda29cc83bf7691324c3b5ba1dd6c97e35771d57eeff66de02a12aa
40485,600ed3d200544ce63d8f7e26a04cca8a22c4a0f48c42a72c860923276a681692
18838,60374cf15f6c87ca3c377715f5d9cb1eaf7c1ff303a92c17aa720df067629007
11986,6055d66698747464be87f9f3b533e365721ca155e90a007a162e0ebcd0c4c4a5
41468,606ff8c06285a0607e0a5a37ae743fba18746d8b4587d1c224db3cfe156197a9
31525,609847b412dba9c6358426c8d75b68456c2d6cb9127de069d8cec506e96bdea4
14109,60cb3d53a636ebb8becf448af99098c247bf008c1bd6cdca90f4ad1ffc21bf22
41209,60dcb6fb4faaaa96e4593ddff8b9be096157dc2111b4d308ebaf5a671c4b08b3
18728,60e98b54e43e1f2eedfa2ef6bacc24332f9cb38a6a2465587cf570b70f22db82
43966,6107404595ad536344a8ecdbd7d46618b0bfd6197ff625973774aed80955a719
12094,61104fd0f61335464bec83329c2a411c1e93dc164b8db22a9ab81578648f5cb9
37322,611df28a4be503d75e68ee018ddc3caa9bcbb83c9e43b8c4c1d627f0f88b49a8
13032,61236b6ab8cd42e936446c6d34374987b871e263b837b6d617348ad9dd113cc5
40310,6138c804bc38330cdca99283a33f414a08da879b52571ce05462e8cbbfa9371b
12060,6175cff86a853663791ca0ff1476997bbdd6ffd2f28b1260d6af65c9e9ccccf4
18969,61a5e083646c998b5745c4ddb423fe5d51a0961f9bf37f49b0cc9024628e0fe3
42025,61b0edfa46397222fe28e9b90e003ec1a105bc42f5e62f365943b6617cbdc2c8
14616,61f1eb396b5acce7a107d611cb56e8e20bd5bdea40104a2c2c4e8acbfef989b4
46447,62259b5c1c144e29fbdbb2a15c836401a6baf9d9ea0c0a3a57daa5425c1729f6
41202,623a67b63a8709ec306448c248703cfd2a8bc351dbb69ca1e04e2ba36477ff53
41208,6248d17a02410fb32a84d1db1b467259f730c5af4c00ac7a296dba02ee8bfa38
43953,6299ba3f38ca241b6f33d18367f10c7c1b9e1dd805cb987e13075f162baaf3e5
19838,62b403681f3600a327a5685a0a7455899be190a08b37a99fa7acd63a0136e808
24075,62be1359aed7f7145fcfe3bd28a997e30226478ca008ef07c1d7bf8ee5d66eb4
23124,62d8e90da3ae2f5e3f8bfd77a32baca73b76b36f64c44d8e36648fa72ec9b8a2
18635,62ec9b62e712a6e327929b196daa7764cfcaea8ac666522876f94fde9b955ae6
12197,6302eeff67920314d78c98d928bf38880231a46d016baf49d1cfb8e96d60f228
41904,63131085f2702856f86ddc51d39919447be9b1c3bd7f62a312c9f8b2e769e850
33296,631a051be7b9f7be8460cbb64a91b43a767bc201e8c73cfaac0be1f52cb2b960
40929,6320434741d7ebd8f8cdf11a8c8663f185d8b60d33f62293843f4118661cb659
13263,63355f39276f495a6b75f9abc4303d413c94b50198aceecdd245e90dba7713ce
12457,635cb487ff1f69de9b327719dd7ea5ce702c99b4ed00ea28ec0ea399b7d8f2c8
40900,639cbba3250c0c4c890dd47eb1a13a763e6965ad7516a446224ad0575f14b2bd
32198,63ae1fa346fae7de357cbeb974efdfa687724355ffdc3e0c18cc667b29b05017
41018,63c1dd468c559cfa1213d2f330f3c0d39d7c975cc10b5fda6e50ece0fbb806f5
41026,63fb99582065e8f750e6462975ee2eef426d40cb6acf28be990ac2ab4663af10
41854,63fbe7d68472f488a4c58c09989f732f2440145c45756422fed7936310e00f58
47663,64042c81db9e7c925d8810648885ab7ecbc32cd7fe99acb674d9c645dc253c3d
43953,646ca5b7771482a54e5dcf1e71f3684b34d6e8ddf3d0eee0b6ddfbd33e58ce67
39348,647b52e3271f24f276d86a506fac5b927ae1af110bcbdc7460d4efdd87047b14
44252,6491e33c025b46cebe59442eb2c3c8976ef44cdbfb860572121128e60e43bd4b
12324,64cd5e5724a95209326f7898e3669ecdc0ea040e2a104df766f8a7a4129a4796
40264,64eb60c49404fd71ec58fdf92ba0b8b16996d77112c5912f669214865f9b369d
21734,64f0517045f7cf88be856ea007b1e83b2138dfbd527c49408043397d2a1ce9b1
46440,650ec1a9b2d438702ef6181c69e31de69536b5f149e1d87f3cb512bead4953c3
39877,656d3188db975d9b496a6bc461f9d9a4b95a8e3fa95f5ee79f4c3d883743ab77
13326,65df0d063356ee8ab9d116b748b0d459c0c8e0eabd8f8d7dbfc14e47e14e4d40
14177,6661802faf7a8e201914865631d43f8886a946c3b3a28e4d887e838eeb093307
12500,6676bb9a1bc45d47a6ed255e38746a198eecddf7ca0170b902997a4e72eeebb1
36908,667a007df3105e07277a669db15e8fd3c37ef31a00c49e79421bfb0ea2d3df37
12055,668b1808e8ed701cfdf10ac34ed4af2a77af676ca04081a2c25ee9be341fecba
10850,668db45841ec17864b133ed105e8f99e8fc2ea41ff86e71da0fcc9db99490f98
48592,66e3f0e5bf1a05c2132c939c039b80a80199ddc0b02992a51b4ead16fb3a0990
48138,66f60b1c66b580c672b93312aed6f39d541dea913acd7b951f483cfacdede05d
22174,66ff2d8153ab1537e33a5aa8a128389087d9f541b8cebcb44fd6e644ac925f50
41108,6776757cc2b50215c9548c3e5016f06defc1e08b16359a5af03fb60c13653493
19023,678d9905d279d0a2c0ecbb5d3711ceebb206c45d9101e813c6c238d06f9cd265
46271,6791bc39f2f47fce14ea29eb354fb8e778de01abd14482d920d46f8d06fef031
43957,6791d9674fe76a4e05bb9c2df7681fbd197dc9275a737c7d84a98facd35d148d
13752,679f1689bff9c23584819b6be41f4e3a4c1209130aba761e7be3543053f59145
47060,67a95c23107c4f39c1c20bfe8b232b2b8d78bee9371c5cc8d518ba9d4527243a
40894,67ad19a1854e602905545b5f35fa7395953b0f190509e9d06f59b61d0edf1c8e
41981,67bc743016d1da23465dc309be0749a2fbe862232793ae3348a137a91dfec66c
12430,67e4fdf7d9028ee77974d2aa3bd35cb8ddfc184020979ed4670edc4e1a28a5ba
42613,6806fc81e9c5141f1f938e1a0e1c5b74b27b1ad35c40327627acb8e34964725e
39266,6807959d24666fe99d49051f06bccf62d48a8ffad3761c8934827501f88ecaa8
39856,680c38e02409668d7935dedaf360e0f4a7a5085310d4f8b2b09e179e5d488ed2
41897,6833fc9cfd8c12275e9a0d5dd8c0adef5af99a153fd47291d4a6e7d7e34fdc04
42975,6856ca251868e3424ea3e7a8c233a73dd26227af88afe885127aee2608013587
40857,687b1bbd92a80fdadead1d36492af9e83a448e9e59c7d6f34fe7a6d8bafa3aee
18354,68a7e7da9d7ac52bc68087beafa43c668a3583a9a9ddd95e5cf02f33fbab6b6a
41302,68d229a1725d21c235328f8d6a26394258ba6d09acb694c508866e068dfa0fbc
12690,691a3ee31fcf02d378e454e86f3676c26e9fb85b2f8dd04d1d423d9d444292a4
19983,6929d83bc83ae8584480fcf0e39f32f3e1bd25005d268d36312eaf5e0ba3322a
39380,696787b98dda970c66d281486823c9522bfa1259158e1d20c0a4f69f47583301
32318,696985968d8ee205879acbd140e3da029e9f702f0943ec57b439ae0da2b4aec7
12766,697da5ed9cffb1ba247b1e58d298f88a09b7275c96ced50f0497766c4e6c38b4
47313,697e0108c913b55f85a9f49ea1b14c69d2e15af63f1ec986693a1b3134abc22b
15501,69a02017f693490b80224894bd31c9cad54d024d447ef05aa900b17b9de607e6
33679,69a7782a915638ad570f424997f431d676eed59719259d3eefabf58f2f433628
19093,69b59312ae636ff0e9dea8cbef504bad166fa7ede26e9664053ea8d55ed0e7f9
18911,69da9d7bca1142e9a845ad26b2eff52d17c880e41919412c54cb9c61e24f3a98
41133,69daad32ed12fff492c3bae1239f360f0f8689427c15340c4ff4589b6de6abf0
14100,69e92235599d7880b98cbabb7221b15a4ef475b45ce916eea7488bba7daeaa8d
43900,69f00c8b9e1e447f28d0e7f74b21ef25328999280fe1cdb8bdb3ac8892d8ee57
12817,69f3a453686321c4bba6e730bc9501d92448495712ff2ba672a52ec7f06334c6
13769,69f44e3623bdc87adf5d0126e40e52bd813bc158b6e3a9b3ef8f746b14211888
15299,6a0685b4c24a52d96b5ca6cade56da5398920eb99b9a2e08c2a86de6a49a08c6
45408,6a49a1e835be131f918fc306237b3aad3016cc66d03171aa41ebb323a718e365
13217,6a5b5483d9e651246d6a9d2c2e19991982d3c981848e3a26ebc8995ce825a444
29564,6a77b32df5aec5a4dbf5e28e6e1185e247cea11d027ed5aa1e529dc3cef4341e
21326,6a9e60ead07ff77c5972beb0b0faf7d63c24414846462440b584515c52df85b0
18765,6aa5845dec4983b24f6b7d23e63824d3e28e7c3dd205eab4f4af45c291d9c453
16818,6aaf44fddd315c962bd502505bb7cf96ee3b01a91d673d48dfd7c91e3799ec6f
18672,6ae3188bfb2b1f2395794e1e4b1288b2e09f94809876a959a62f9120cfd7e3e1
18385,6b2a5ac2b613605526a54b560f1001b18d7ae1643a82ce6eb7a716c568ddc978
29673,6b503de4a88c03621e5ba3017d753ab3db3d33c7de00c2c3a0639f25643a3213
24072,6b5b3ba95d0508b527f61f808875c7aa81120df42ed782d0748e192f0ad03a2b
45823,6b751474b6b5ab543a87fc1a461bff488f29fdce349102041892f0a667b97782
33790,6b9534d5d7d5565ac7dedbb8925ceb18108b4d87aef9916e612ca864546733cd
19537,6bcad57277e6e5638b0c5f6b01d84ab18d70debcfa4e2349d4191489ff88488f
38344,6bfd57cade8562ebd7f3271b54b0196cb36df77358ae4cd36c739ea7dd8b8c68
36422,6c57c2b43199fa126118c408c01d655bb26376e12f699868947cd175f1bb30be
14327,6c9c6f32e44cd37c499fa8314893f67ff07aaf9d0e88160f93f92c4828984a14
36450,6cce6bd43f4eddc7c5c0bf4cbfc96829d3cf271a44f429550c2f408d35e8d44a
13315,6cd72fee19e349c3904cb439efc7df2fecb6e5bf94e5526f5033a2ccf177a360
41762,6cdd1108d1a2572d225f789e6a7e49ced0b2947e37165c27d489982065d31153
11945,6ce1956eccde738cd6cacca6cd8f56b92ab8704d48710171f2ae3c557a81b278
16495,6d1ab7bc627c295e42b8551d475e1c137cb9f6316d5d95abd0bcb3b1a3805383
40913,6d1fd7affc666155880b47819bd739fe58c1c5cc41f77cbd89e7a47e43f042ce
32307,6d21c01b3cd277fc416c855ed52bf30e23c0d6a4909f3fb815a6e471756653bb
12771,6d82a0a2b3e4e0a63d80f85d14cf45ac33c19a627fc5ee31dd504700a496dd5e
11939,6dcc264b9eb01069d1e1f67e1825955f279ad67f20b54d2a11d27e52fab33d4b
12539,6ded7600864a6068d1a43dc74dc7671ad52f53c4ede490aab113ba42ebcdf72b
43412,6e0fbb55fb9a1dac64e3ec847d5c274ada0b2d1ee8303e0288b5afa2621a7351
12199,6e301b28449fb84f3ba580df2f9fa68b40ec0819c389326a4e738f08c6644f26
40647,6e36df095e36abee5d4169d05b7b053560c17e3c8f389efa413fbc814741e864
13187,6e51885e1c30f8a916ae965385897552d07e264d5182fe114b13da1bf63ff6a9
46140,6e8ddd37492b2a2477c681c96feaf0bac97d59b86dba1b68365ec8780dc46263
41005,6e99d355780994d74720d21006b64144bed7b6545974c45bec69cb5e0b6a3dee
24857,6eb09beb96194d64f5ab79babcd55458287c52184deb61f0b7118403c8c672aa
19559,6ec07305aec367c25f0c6b13abed0467571217b84bbedc0d6715c846927de9ae
13229,6ec6286160b2e02380cd14d384ca830a11e655c1644f17e6e95442b6d40b706c
47274,6f0074d2abf237224d32b8b7f4a6b6e84ca756dead49330fc2bbe05302ef7c67
11899,6f0a53bf6aec5f53d64afa183cdfe33881e7f287522463e079c12a8d8c95c765
12025,6f1839901da19c84dcbbaf99a4a2b5c546fd761d9bd74147bd131d8fad2969a8
14709,6f1a7a0e8248e3d67e4f9ae103cef0103a9177777792431aec222383ca476ae2
